old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
650,Sort Aggregate Cost,19336,19363,28,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
651,DISTINCT Cost,19364,19380,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
652,Sort Enforcement,19381,19404,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
653,Final ORDER BY Optimization,19405,19428,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
654,Limit-Aware Planning,19429,19459,31,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
655,Required Rows Objective,19460,19485,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
656,Predicate CPU Cost,19486,19513,28,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
657,Filter Predicate Ordering,19514,19542,29,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
658,Physical Plan Memo,19543,19564,22,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
659,Dominance Rule,19565,19590,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
660,Join DP Initialization,19591,19606,16,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
661,Join DP Transition,19607,19628,22,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
662,Join Cardinality Must Be Algorithm-Independent,19629,19652,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
663,Outer Join Search Constraints,19653,19670,18,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
664,Subquery Physical Planning,19671,19689,19,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
665,Parameter-Free Plans,19690,19712,23,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
666,Statistics Missing Fallbacks,19713,19735,23,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
667,Statistics Confidence,19736,19769,34,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
668,Estimation Provenance,19770,19789,20,15,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
669,Optimizer Trace,19790,19816,27,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
670,EXPLAIN Estimates,19817,19847,31,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
671,EXPLAIN ANALYZE Estimate Error,19848,19880,33,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
672,Cardinality Error Attribution,19881,19896,16,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
673,No Runtime Statistics Feedback in v1,19897,19918,22,15,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
674,Planner Time Budget,19919,19937,19,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
675,Planning Memory Budget,19938,19955,18,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
676,Deterministic Optimization,19956,19982,27,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
677,Cost Tie Tolerance,19983,19996,14,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
678,Plan Fingerprint,19997,20023,27,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
679,Logical Rewrite Before Costing,20024,20044,21,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
680,Join Predicate Equivalence Classes,20045,20078,34,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
681,Constant Propagation Through Equality,20079,20101,23,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
682,Contradiction Detection,20102,20125,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
683,Unique/Key Metadata in Optimization,20126,20144,19,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
684,Foreign-Key Metadata,20145,20154,10,15,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
685,Join Elimination,20155,20171,17,15,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
686,Index-Order Match,20172,20196,25,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
687,Reverse-Scan Limitation,20197,20214,18,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
688,Hash Join Build-Side Selection,20215,20242,28,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
689,Join Output Width,20243,20263,21,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
690,Hash Table Payload Pruning,20264,20280,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
691,Sort Payload Pruning,20281,20297,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
692,Aggregate State Width,20298,20314,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
693,Spill Probability,20315,20331,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
694,Query Memory Allocation During Planning,20332,20345,14,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
695,Pipeline-Aware Peak Memory,20346,20371,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
696,Materialization Cost,20372,20396,25,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
697,Startup vs Total Cost,20397,20433,37,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
698,Plan Search and LIMIT,20434,20459,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §38 — Memo/Search and Memory-Aware Optimization,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
699,Optimizer Correctness Boundary,20460,20479,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §33 — Optimizer Architecture,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
700,Optimizer Validation,20480,20499,20,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
701,Statistics Tests,20500,20530,31,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
702,Selectivity Estimation Tests,20531,20569,39,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
703,Join Estimation Tests,20570,20591,22,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
704,Access Path Tests,20592,20611,20,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
705,Join-Order Tests,20612,20634,23,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
706,Interesting-Order Tests,20635,20654,20,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
707,Memory/Spill Plan Tests,20655,20677,23,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
708,Optimizer Differential Correctness Tests,20678,20695,18,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
709,Optimizer Fuzzing,20696,20720,25,15,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
710,Cost Model Benchmarks,20721,20751,31,15,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
711,Plan Regression Suite,20752,20781,30,15,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
712,Optimizer Performance Benchmarks,20782,20813,32,15,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
713,Star Schema Benchmark,20814,20832,19,15,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
714,No Benchmark Gaming,20833,20848,16,15,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
715,Deliberately Deferred Optimizer Features,20849,20877,29,15,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem.
