old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
598,PredicateTruthEstimate,18014,18050,37,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. PredicateTruthEstimate true/false/unknown model migrated to §35.4.
599,AND Selectivity,18051,18072,22,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. 3VL-aware AND independence fallback plus same-column intersection migrated to §35.14.
600,OR Selectivity,18073,18090,18,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. 3VL-aware OR baseline and stronger same-column union reasoning migrated to §35.15.
601,Same-Column Constraint Set,18091,18119,29,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Same-column semantic constraint-set normalization/contradiction detection migrated to §35.16.
602,Correlated Columns,18120,18150,31,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_DEFERRED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Single-column-correlation limitation and future extended statistics migrated to §35.17/Appendix C.
603,Cardinality Through Projection,18151,18166,16,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Projection row preservation/width recomputation migrated to §35.18.
604,Cardinality Through Filter,18167,18181,15,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Filter cardinality from predicate TRUE fraction migrated to §35.19.
605,Cardinality Through Limit,18182,18200,19,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. LIMIT/OFFSET cardinality and LIMIT 0 exact-empty behavior migrated to §35.20.
606,Cardinality Through DISTINCT,18201,18222,22,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. DISTINCT NDV estimation migrated to §35.21 and synchronized with SQL NULL grouping class.
607,GROUP BY Cardinality,18223,18248,26,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. GROUP BY NDV/NULL group/global-aggregate estimate migrated to §35.22.
608,Multi-Column NDV Damping,18249,18273,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact fallback multi-column NDV damping exponents/cap migrated to §35.23.
609,LEFT JOIN Cardinality,18274,18311,38,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §35 — Cardinality Estimation,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. LEFT JOIN preserved-left lower bound/pair-vs-matched-row distinction migrated to §35.24.
610,Cost Model Philosophy,18312,18338,27,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Abstract calibrated multi-component cost philosophy migrated to §36.1.
611,Cost Structure,18339,18373,35,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Inspectable Cost structure and startup/run/total relation migrated to §36.2.
612,Default Cost Units,18374,18397,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Central configurable relative cost units migrated to §36.3.
613,Cost Calibration Tool,18398,18422,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_CROSSCUTTING_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Cost calibration primitive benchmark contract migrated to §36.4/§42.5.
614,Buffer Cache Assumption,18423,18442,20,14,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. effective_cache_pages stable cache assumption/no live BufferPool probing migrated to §36.5.
615,Sequential Scan Cost,18443,18466,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_INTEGRATION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. SeqScan physical-page/version/visibility/decode cost migrated to §36.6 with dead-version pressure.
616,B+ Tree Point Lookup Cost,18467,18494,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_INTEGRATION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. B+ point lookup tree/leaf/heap/MVCC/decode cost migrated to §36.7.
617,Index Range Scan Cost,18495,18515,21,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Index range cost migrated to §36.8; IndexStatistics owner for leaf occupancy added in §34.6.
618,Index-Heap Correlation,18516,18549,34,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Index-key/heap-page correlation statistic migrated to §§34.6/36.9.
619,Fallback Heap Fetch Cost,18550,18565,16,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Bounded distinct-heap-page occupancy fallback migrated to §36.10 without locking an arbitrary numerical formula.
620,Access-Path Predicate Analysis,18566,18583,18,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Per-index predicate classification migrated to §36.11.
621,Sargable B+ Tree Conditions,18584,18624,41,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Leftmost equality-prefix + one-range B+ sargability migrated to §36.12; IS NULL vs =NULL semantics completed.
622,Composite Index Bounds,18625,18651,27,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_WITH_COMPLETION_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Composite IndexKeyCodec bounds migrated to §36.13; MIN/MAX key/RID sentinels explicitly transient/non-persistent.
623,Index Predicate Residuals,18652,18683,32,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact index-proven versus residual predicate rule migrated to §36.14.
624,Base Access Paths,18684,18708,25,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. SeqScan + every usable IndexScan alternative enumeration migrated to §36.15.
625,Multiple Indexes,18709,18728,20,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_DEFERRED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. One-index-per-base-relation v1 baseline and bitmap/index-merge deferral migrated to §36.16/Appendix C.
626,Index Scan Break-Even,18729,18756,28,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Cost-derived IndexScan/SeqScan break-even with no fixed selectivity threshold migrated to §36.17.
627,Required Columns and Access Cost,18757,18780,24,14,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §36 — Cost Model and Base Access Paths,MIGRATED_PASS14,Preserve normative semantics; reorganize into the canonical subsystem chapter. Projection-pruned required-column decode/width effect on access cost migrated to §36.18.
628,Physical Property Model,18781,18810,30,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
629,Ordering Satisfaction,18811,18843,33,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
630,Interesting Orders,18844,18865,22,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
631,Plan Alternative Key,18866,18891,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
632,RelationSet,18892,18915,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
633,Join Graph,18916,18936,21,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
634,Join Enumeration Scope,18937,18959,23,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
635,Bushy Dynamic Programming,18960,18989,30,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
636,Exhaustive Join Threshold,18990,19009,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
637,Large-Join Heuristic,19010,19029,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
638,Cartesian Products,19030,19047,18,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
639,Join Algorithm Alternatives,19048,19066,19,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
640,Hash Join Cost,19067,19093,27,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
641,Hash Join Memory Estimate,19094,19125,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
642,Hash Join Spill Cost,19126,19150,25,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
643,Nested Loop Cost,19151,19170,20,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
644,Index Nested-Loop Cost,19171,19202,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
645,Repeated INLJ Key Locality,19203,19219,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
646,Merge Join Cost,19220,19245,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
647,Sort Cost,19246,19277,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
648,TopN Cost,19278,19309,32,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
649,Hash Aggregate Cost,19310,19335,26,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
650,Sort Aggregate Cost,19336,19363,28,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
651,DISTINCT Cost,19364,19380,17,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
652,Sort Enforcement,19381,19404,24,15,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §37 — Physical Properties and Join Enumeration,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
